work_year,experience_level,employment_type,salary_in_usd,employee_residence,remote_ratio,company_location,job_category
2024,SE,FT,81250,GB,0,GB,Data Engineer
2024,SE,FT,81250,GB,0,GB,Data Engineer
2024,SE,FT,81250,GB,100,GB,Data Scientist
2024,EN,FT,65000,US,100,US,Data Analyst
2024,EN,FT,65000,US,0,US,Data Analyst
2024,MI,FT,65000,US,0,US,Data Analyst
2024,MI,FT,65000,US,0,US,Consulting & Strategy
2024,SE,FT,81250,GB,0,GB,Data Scientist
2024,MI,FT,72222,AT,0,AT,Data Engineer
2024,SE,FT,81250,US,0,US,Data Scientist
2024,MI,FT,65000,US,0,US,Machine Learning
2024,EN,FT,65000,US,0,US,Data Analyst
2024,MI,FT,65000,US,0,US,Data Analyst
2024,SE,FT,81250,GB,0,GB,Data Scientist
2024,MI,FT,81250,GB,0,GB,Data Engineer
2024,MI,FT,65000,US,0,US,Data Analyst
2024,MI,FT,65000,US,0,US,Data Engineer
2024,SE,FT,81250,US,0,US,Data Scientist
2024,MI,FT,65000,US,100,US,Business Intelligence
2024,MI,FT,65000,US,0,US,Data Engineer
2024,SE,FT,81250,GB,100,GB,Data Scientist
2023,EN,FT,65000,US,100,US,Research & Science
2023,MI,FT,65000,US,0,US,Data Analyst
2023,MI,FT,65000,US,0,US,Data Analyst
2023,EN,FT,65000,US,0,US,Data Analyst
2023,MI,FT,65000,US,0,US,Data Analyst
2023,MI,FT,65000,US,0,US,Data Analyst
2023,EN,FT,79976,GB,0,GB,Data Engineer
2023,EN,FT,65000,US,0,US,Data Analyst
2023,EN,FT,79976,GB,0,GB,Data Analyst
2023,EN,FT,65000,US,0,US,Data Scientist
2023,MI,FT,65000,US,100,US,Business Intelligence
2023,SE,FT,79976,GB,100,GB,MLOps & Infrastructure
2023,SE,FT,79976,ES,100,GI,Data Analyst
2023,MI,FT,65000,US,0,US,Data Engineer
2023,SE,FT,70179,IT,100,US,Machine Learning
2023,MI,FT,79976,GB,100,GB,Data Scientist
2023,SE,FT,65000,US,100,US,Data Analyst
2023,MI,FT,65000,US,0,US,Consulting & Strategy
2023,MI,FT,65000,US,0,US,Data Analyst
2023,SE,FT,65000,US,0,US,Data Operations
2023,MI,FT,65000,US,100,US,Data Analyst
2023,EN,FT,65000,US,0,US,Research & Science
2023,MI,FT,65000,US,100,US,Data Analyst
2023,MI,FT,65000,US,0,US,Data Engineer
2023,SE,FT,79976,GB,100,GB,Data Scientist
2023,MI,FT,70179,FR,100,FR,Data Engineer
2023,MI,FT,65000,US,100,US,Data Analyst
2023,MI,FT,79976,GB,0,GB,Software & Data Architecture
2023,SE,FT,65000,US,0,US,Data Analyst
2023,MI,FT,65000,US,100,US,Data Analyst
2023,MI,FT,70179,IN,100,DE,Machine Learning
2023,SE,FT,65000,US,0,US,Data Analyst
2023,EN,FT,65000,US,0,US,Data Engineer
2023,EN,FT,65000,US,0,US,Data Engineer
2023,EN,FT,65000,US,0,US,Data Engineer
2023,EN,FT,65000,US,0,US,Data Engineer
2023,MI,FT,79976,GB,0,GB,Data Scientist
2023,MI,FT,65000,US,100,US,Data Analyst
2023,MI,FT,79976,GB,100,GB,Data Analyst
2023,SE,FT,65000,US,0,US,Data Engineer
2023,SE,FT,65000,US,100,US,Data Engineer
2023,MI,FT,79976,GB,0,GB,Data Analyst
2023,SE,FT,70179,PT,0,PT,Data Engineer
2022,EN,FT,65000,US,0,US,Data Engineer
2022,MI,FT,65000,US,100,US,Data Analyst
2022,SE,FT,68293,ES,0,ES,Data Engineer
2022,SE,FT,65000,US,100,US,Data Analyst
2022,SE,FT,68293,ES,0,ES,Data Engineer
2022,SE,FT,68293,ES,0,ES,Data Engineer
2022,MI,FT,65000,CA,0,CA,Data Analyst
2022,MI,FT,65000,US,0,US,Data Engineer
2022,MI,FT,80036,GB,0,GB,Machine Learning
2022,MI,FT,65000,US,0,US,Data Analyst
2022,MI,FT,45050,AU,50,AU,Data Analyst
2022,MI,FT,80036,GB,100,GB,Data Engineer
2022,MI,FT,80036,GB,100,GB,Data Engineer
2022,MI,FT,80036,GB,50,GB,Data Scientist
2022,SE,FT,65000,AE,100,AE,Machine Learning
2022,EN,FT,65000,US,100,US,Data Engineer
2022,SE,FT,68293,IE,100,IE,Machine Learning
2020,MI,FT,74130,AT,50,AT,Data Engineer
2021,SE,FT,76833,RO,50,GB,Data Engineer
2024,EN,FT,64900,US,100,US,Data Analyst
2024,EN,FT,64900,US,100,US,Data Analyst
2024,EN,FT,64900,US,100,US,Data Analyst
2024,EN,FT,64600,US,0,US,Data Analyst
2024,EN,FT,64600,US,0,US,Data Analyst
2024,EN,FT,64500,US,0,US,Data Analyst
2023,MI,FT,64500,US,0,US,Data Analyst
2023,MI,FT,64300,US,0,US,Data Engineer
2024,SE,FT,64200,US,0,US,Software & Data Architecture
2024,SE,FT,64200,US,0,US,Software & Data Architecture
2023,EN,FT,64200,US,100,US,Data Analyst
2024,EN,FT,64000,US,100,US,Data Analyst
2024,MI,FT,64000,US,0,US,AI Research
2024,SE,FT,80000,US,0,US,Data Scientist
2023,EN,FT,64000,US,0,US,Data Analyst
2023,EN,FT,64000,US,100,US,Research & Science
2023,SE,FT,64000,US,100,US,Data Analyst
2022,EN,FT,64000,US,100,US,Data Analyst
2023,SE,FT,63967,US,100,US,Research & Science
2022,MI,FT,63900,US,0,US,Data Engineer
2023,EN,FT,63750,US,100,US,Data Management
2023,MI,FT,63600,US,0,US,Data Analyst
2023,EN,FT,63200,US,0,US,Data Scientist
2024,EN,FT,63000,US,0,US,Data Analyst
2023,SE,FT,63000,US,100,US,Data Engineer
2023,SE,FT,63000,US,100,US,Data Engineer
2022,SE,FT,63000,US,100,US,Data Engineer
2022,EN,FT,66192,DE,50,DE,AI Research
2022,SE,FT,63000,US,100,US,Data Engineer
2022,SE,FT,63000,US,100,US,Data Engineer
2022,SE,FT,63000,US,0,US,BI & Analytics
2022,SE,FT,63000,US,0,US,BI & Analytics
2022,SE,FT,63000,US,0,US,Data Engineer
2022,SE,FT,63000,US,0,US,Software & Data Architecture
2022,SE,FT,63000,US,0,US,Data Engineer
2022,SE,FT,63000,US,0,US,Data Engineer
2022,SE,FT,63000,US,0,US,Software & Data Architecture
2022,SE,FT,63000,US,0,US,Data Engineer
2023,MI,FT,62500,US,100,US,Data Analyst
2023,MI,FT,62500,US,100,US,Data Analyst
2022,MI,FT,65666,DE,50,DE,Data Engineer
2024,MI,FT,62300,US,0,US,Data Engineer
2024,SE,FT,62300,US,0,US,Data Analyst
2024,MI,FT,62100,US,0,US,Business Intelligence
2024,MI,FT,62100,US,0,US,Business Intelligence
2024,MI,FT,62000,US,0,US,Data Engineer
2024,MI,FT,62000,US,0,US,Data Engineer
2024,MI,FT,62000,US,0,US,Data Scientist
2024,SE,FT,62000,US,0,US,AI Research
2023,MI,FT,62000,US,0,US,Data Analyst
2023,EN,FT,62000,US,100,US,Research & Science
2023,SE,FT,62000,US,0,US,Data Analyst
2023,MI,FT,66940,ES,100,ES,Data Engineer
2023,MI,FT,76284,GB,100,GB,Data Engineer
2023,SE,FT,62000,US,0,US,Data Analyst
2023,EN,FT,62000,US,100,US,Data Engineer
2023,MI,FT,66940,ES,100,ES,Data Engineer
2023,MI,FT,76284,GB,100,GB,Machine Learning
2022,MI,FT,62000,US,0,US,Data Analyst
2022,MI,FT,65141,FR,100,FR,Data Engineer
2021,MI,FT,62000,US,0,US,Data Analyst
2024,MI,FT,61800,US,100,US,Data Analyst
2024,MI,FT,61800,US,100,US,Data Analyst
2023,MI,FT,61800,US,100,US,Data Analyst
2023,EN,FT,61800,US,100,US,Data Engineer
2023,EN,FT,61800,US,100,US,Data Analyst
2023,EN,FT,61800,US,100,US,Data Engineer
2023,EN,FT,61800,US,100,US,Data Engineer
2024,EN,FT,61700,US,100,US,Data Analyst
2024,EN,FT,61700,US,100,US,Data Analyst
2024,MI,FT,61600,US,0,US,Data Engineer
2020,MI,FT,70139,FR,50,FR,Data Engineer
2024,EN,FT,61463,US,0,US,Data Analyst
2022,SE,FT,61300,CA,100,CA,Data Analyst
2022,SE,FT,61300,CA,100,CA,Data Analyst
2023,EN,FT,61200,US,0,US,Data Analyst
2023,MI,FT,61200,US,0,US,Data Analyst
2024,MI,FT,61000,US,0,US,Data Analyst
2022,MI,FT,64090,DE,0,DE,Data Scientist
2024,SE,FT,76075,US,0,US,Leadership & Management
2023,SE,FT,74562,GB,0,GB,Business Intelligence
2024,EN,FT,60500,US,0,US,Data Analyst
2023,MI,FT,60400,US,100,US,Data Engineer
2024,EN,FT,60080,US,0,US,Data Analyst
2024,SE,FT,66666,DE,0,DE,Research & Science
2024,SE,FT,75000,GB,0,GB,Data Analyst
2024,MI,FT,60000,US,0,US,Data Analyst
2024,SE,FT,75000,GB,0,GB,Business Intelligence
2024,SE,FT,66666,DE,50,DE,Data Analyst
2024,EN,FT,60000,US,100,US,Data Analyst
2024,SE,FT,66666,PL,100,PL,Data Engineer
2024,MI,FT,60000,US,100,US,Data Engineer
2024,SE,FT,75000,GB,0,GB,Data Scientist
2024,SE,FT,60000,BR,100,BR,Machine Learning
2024,MI,FT,60000,US,0,US,Data Engineer
2024,SE,FT,75000,GB,0,GB,Data Engineer
2024,SE,FT,66666,LT,0,LT,Data Scientist
2024,MI,FT,66666,DE,0,DE,Data Engineer
2022,SE,FT,60000,IN,100,IN,Data Analyst
2024,MI,FT,60000,US,0,US,Data Management
2024,SE,FT,66666,ES,0,ES,Data Scientist
2024,MI,FT,60000,US,0,US,Data Scientist
2024,EN,FT,60000,US,0,US,Data Analyst
2024,SE,FT,66666,PT,0,PT,Data Scientist
2023,EN,FT,60000,US,0,US,Data Analyst
2023,SE,FT,64781,ES,0,ES,Data Scientist
2023,MI,FT,60000,US,0,US,Data Scientist
2023,EN,FT,60000,US,100,US,Data Engineer
2023,EN,FT,60000,US,100,US,Research & Science
2023,SE,FT,64781,ES,0,ES,Data Scientist
2023,SE,FT,73824,GB,0,GB,Business Intelligence
2023,EN,FT,73824,GB,0,GB,Data Analyst
2023,MI,FT,73824,GB,0,GB,Data Operations
2023,MI,FT,60000,US,0,US,Data Scientist
2023,MI,FT,64781,ES,100,ES,Data Scientist
2023,MI,FT,60000,US,0,US,Data Scientist
2023,EN,FT,60000,US,0,US,Data Engineer
2023,MI,FT,73824,GB,0,GB,Data Scientist
2023,MI,FT,73824,GB,0,GB,Data Engineer
2023,MI,FT,73824,GB,0,GB,BI & Analytics
2023,SE,FT,73824,GB,0,GB,Data Engineer
2020,EN,CT,44753,CA,50,CA,Data Analyst
2023,SE,FT,73824,GB,0,GB,Data Analyst
2023,MI,FT,73824,GB,0,GB,Data Analyst
2023,SE,FT,64781,ES,100,ES,Machine Learning
2023,SE,FT,64781,DE,50,DE,AI Specialist
2023,SE,FT,60000,BR,100,BR,Data Engineer
2023,MI,FT,73824,GB,0,GB,Data Scientist
2023,MI,FT,64781,PL,100,DK,Business Intelligence
2023,SE,FT,64781,DE,0,DE,Data Scientist
2023,EN,FT,60000,US,0,US,Data Analyst
2023,MI,FT,60000,US,100,US,Data Analyst
2023,MI,FT,64781,FR,100,FR,Data Engineer
2023,MI,FT,73824,GB,0,GB,Data Scientist
2023,MI,FT,60000,CO,100,CO,Data Engineer
2023,MI,FT,60000,US,0,US,Data Analyst
2023,EN,FT,60000,US,100,US,Data Analyst
2023,MI,FT,73824,GB,0,GB,Data Analyst
2023,EN,FT,60000,US,100,US,Data Analyst
2023,SE,FT,60000,US,0,US,Data Analyst
2023,SE,FT,60000,CO,100,CO,Data Analyst
2023,MI,FT,73824,GB,0,GB,BI & Analytics
2023,EN,FT,60000,AR,100,US,Data Analyst
2020,MI,CT,60000,NG,0,NG,Data Analyst
2023,SE,FT,60000,CO,100,CO,Data Engineer
2023,SE,FT,60000,AR,100,AR,Data Engineer
2023,SE,FT,64781,ES,100,ES,Machine Learning
2023,EN,FT,60000,US,100,US,Data Engineer
2023,MI,FT,73824,GB,0,GB,Data Analyst
2023,SE,FT,60000,UA,0,UA,AI Specialist
2023,MI,FT,73824,GB,0,GB,Data Scientist
2023,EN,FT,60000,US,100,US,Data Analyst
2023,MI,FT,60000,MX,100,MX,Data Engineer
2023,MI,FT,64781,FR,50,FR,Data Scientist
2023,EN,FT,64781,DE,0,DE,AI Specialist
2023,MI,FT,60000,US,0,US,Data Analyst
2023,MI,FT,73824,HR,0,HR,Data Analyst
2023,MI,FT,73824,GB,0,GB,Leadership & Management
2023,EN,FT,60000,US,100,US,Data Analyst
2023,EN,FT,60000,GB,100,GB,AI Research
2023,EN,FT,60000,US,100,US,Data Analyst
2023,SE,FT,60000,US,0,US,Data Analyst
2023,MI,FT,73824,GB,0,GB,AI Research
2022,MI,FT,60000,US,100,US,Data Analyst
2022,MI,FT,73880,GB,100,GB,Data Engineer
2022,MI,FT,60000,US,100,US,Data Analyst
2022,MI,FT,63040,FR,100,FR,Data Scientist
2022,MI,FT,73880,GB,0,GB,BI & Analytics
2022,SE,FT,63040,PT,0,PT,Data Engineer
2022,MI,FT,60000,US,100,US,Data Operations
2022,MI,CT,60000,IN,100,US,Machine Learning
2022,SE,FT,63040,FI,50,FI,Machine Learning
2022,MI,FT,60000,US,100,US,Data Operations
2022,MI,FT,60000,US,100,US,Data Operations
2022,MI,FT,73880,GB,0,GB,Data Engineer
2022,MI,FT,73880,GB,100,GB,Data Engineer
2022,MI,FT,63040,ES,100,ES,Data Engineer
2022,MI,FT,63040,GR,100,GR,Data Engineer
2022,MI,FT,73880,GB,100,GB,Data Engineer
2022,MI,FT,73880,GB,0,GB,Data Engineer
2022,SE,FT,73880,GB,0,GB,Data Engineer
2022,SE,FT,60000,US,100,US,Data Analyst
2021,MI,FT,60000,ES,50,RO,Data Engineer
2021,MI,FT,82528,GB,100,GB,Data Engineer
2020,SE,FT,68428,GR,100,US,Data Scientist
2021,EN,FT,60000,US,100,US,Data Analyst
2021,EN,FT,82528,GB,50,GB,Research & Science
2020,MI,FT,76958,GB,100,GB,Data Scientist
2020,SE,FL,60000,RU,100,US,Computer Vision & Deep Learning
2024,SE,FT,59923,US,0,US,Data Analyst
2024,MI,FT,59570,CA,0,CA,Data Scientist
2023,SE,FT,64311,ES,100,ES,Data Engineer
2023,MI,FT,59500,US,0,US,Data Analyst
2023,SE,FT,59400,US,100,US,Data Analyst
2023,MI,FT,59000,US,100,US,Data Analyst
2023,MI,FT,72593,GB,0,GB,Data Engineer
2023,MI,FT,59000,US,100,US,Data Analyst
2023,SE,FT,63701,CY,50,EE,Data Scientist
2022,MI,FT,61989,AT,0,AT,Research & Science
2021,MI,PT,69741,NL,100,NL,Data Engineer
2024,SE,FT,65333,LT,0,LT,Data Scientist
2023,MI,FT,58500,US,0,US,Data Analyst
2024,EN,FT,58400,US,0,US,Data Analyst
2024,EN,FT,58400,US,0,US,Research & Science
2024,EN,FT,58400,US,0,US,Data Scientist
2024,MI,FT,58400,US,0,US,Data Engineer
2024,MI,FT,58400,US,0,US,Data Scientist
2024,MI,FT,58400,US,0,US,Data Engineer
2024,EN,PT,58400,US,0,US,Data Scientist
2023,MI,FT,58400,US,0,US,Data Engineer
2023,MI,FT,58400,US,0,US,Data Engineer
2023,MI,FT,58400,US,0,US,Data Engineer
2023,SE,FT,58400,US,0,US,Data Engineer
2023,EN,FT,58400,US,0,US,Data Analyst
2023,SE,FT,58400,US,0,US,Data Engineer
2023,MI,FT,58400,US,0,US,Data Engineer
2023,EN,FT,58400,US,0,US,Data Scientist
2023,MI,FT,58400,US,0,US,Data Engineer
2024,MI,FT,58300,US,0,US,Data Engineer
2024,MI,FT,58300,US,0,US,Data Engineer
2024,MI,FT,58300,AU,0,AU,Data Engineer
2023,MI,FT,58300,US,0,US,Data Analyst
2023,EN,FT,58300,US,0,US,MLOps & Infrastructure
2023,EN,PT,58300,US,0,US,Data Scientist
2023,MI,FT,58300,US,0,US,Data Engineer
2023,EN,FT,58200,US,0,US,Research & Science
2023,MI,FT,58161,US,0,US,Data Analyst
2024,MI,FT,64574,NL,0,NL,Data Engineer
2024,MI,FT,58000,US,0,US,Data Analyst
2024,EN,FT,58000,US,0,US,Data Scientist
2023,SE,FT,71363,GB,0,GB,Data Engineer
2023,EN,FT,58000,US,100,US,Data Engineer
2022,EN,FT,60938,DE,0,DE,Data Analyst
2022,MI,FT,60938,DE,0,DE,Data Scientist
2022,MI,FT,60938,DE,100,DE,Data Scientist
2022,MI,FT,58000,US,0,US,Data Analyst
2022,MI,FT,58000,US,0,US,Data Analyst
2021,EN,FT,58000,US,50,US,Data Scientist
2023,EN,FT,57920,US,100,US,Data Analyst
2023,SE,FT,62433,IT,100,IT,Data Engineer
2023,MI,FT,57800,US,100,US,Data Analyst
2024,EN,FT,57700,US,0,US,AI Research
2024,EN,FT,57700,US,0,US,Data Analyst
2023,MI,FT,57700,US,0,US,Data Engineer
2024,MI,FT,57500,US,100,US,Consulting & Strategy
2023,MI,FT,70748,GB,0,GB,Data Engineer
2023,MI,FT,70748,GB,0,GB,Data Engineer
2023,MI,FT,70748,GB,0,GB,Data Engineer
2024,EN,FT,57300,US,0,US,Data Analyst
2024,EN,FT,57000,US,100,US,Data Analyst
2024,MI,CT,63333,HR,100,HU,AI Research
2023,MI,FT,57000,US,100,US,Research & Science
2023,EN,FT,57000,US,0,US,Business Intelligence
2023,SE,FT,57000,GE,100,RU,Data Analyst
2023,SE,FT,61541,IT,100,IT,Machine Learning
2022,EN,FT,59888,NL,100,NL,Data Engineer
2022,SE,FT,70186,GB,0,GB,Data Analyst
2022,EN,FT,57000,US,100,US,Data Analyst
2022,SE,FT,59888,NL,100,NL,Machine Learning
2023,EN,FT,56500,US,50,US,Data Analyst
2023,EN,FT,56100,US,100,US,Data Analyst
2023,MI,FT,60462,DE,0,DE,Data Operations
2024,SE,FT,70000,US,0,US,Data Scientist
2023,MI,FT,60462,DE,100,DE,Data Scientist
2021,MI,PT,56000,GH,100,US,Data Analyst
2023,MI,FT,60462,AT,100,DE,Data Scientist
2022,MI,FT,58837,FR,100,FR,Computer Vision & Deep Learning
2021,EN,FT,42028,AU,50,AU,Data Analyst
2020,MI,FT,56000,PT,100,US,Data Engineer
2024,EN,FT,55751,US,0,US,Data Analyst
2023,MI,FT,67979,GB,0,GB,Machine Learning
2024,SE,FT,55200,US,0,US,Data Analyst
2024,SE,FT,55200,US,0,US,Data Analyst
2024,SE,FT,55200,US,0,US,Data Analyst
2024,SE,FT,55200,US,0,US,Data Analyst
2024,SE,FT,55200,US,0,US,Data Analyst
2024,SE,FT,55200,US,0,US,Data Analyst
2024,MI,FT,68750,GB,100,GB,Data Management
2024,MI,FT,68750,GB,0,GB,Data Engineer
2024,SE,FT,68750,GB,0,GB,Data Engineer
2024,MI,FT,68750,GB,100,GB,Data Management
2024,SE,FT,68750,GB,0,GB,Data Scientist
2024,EN,FT,55000,US,0,US,Data Analyst
2024,MI,FT,68750,GB,100,GB,Data Management
2024,EN,FT,68750,GB,0,GB,Data Analyst
2024,EX,FT,68750,GB,0,GB,Data Analyst
2024,EN,FT,61111,DE,50,DE,Data Scientist
2024,EN,FT,68750,GB,0,GB,Data Analyst
2024,MI,FT,68750,GB,0,GB,Data Engineer
2024,MI,FT,55000,US,100,US,Data Analyst
2024,EN,FT,68750,GB,0,GB,Data Analyst
2024,SE,FT,68750,US,0,US,Data Scientist
2024,SE,FT,68750,GB,100,GB,Data Engineer
2024,MI,FT,55000,US,0,US,Data Scientist
2023,MI,FT,55000,US,0,US,Data Scientist
2023,EN,FT,67672,GB,0,GB,Data Analyst
2023,EN,FT,67672,GB,0,GB,Data Analyst
2023,EN,FT,67672,GB,0,GB,Data Analyst
2023,EN,FT,67672,GB,0,GB,Data Analyst
2023,MI,FT,67672,GB,0,GB,Data Analyst
2023,MI,FT,55000,US,0,US,Data Scientist
2023,MI,FT,55000,US,0,US,Data Scientist
2023,MI,FT,67672,GB,100,GB,Machine Learning
2023,MI,FT,55000,US,0,US,Data Analyst
2023,MI,FT,55000,US,0,US,Data Scientist
2023,MI,FT,67672,GB,0,GB,Data Analyst
2023,MI,FT,67672,GB,100,GB,Data Engineer
2023,MI,FT,67672,GB,100,GB,Data Engineer
2023,MI,FT,67672,GB,100,GB,AI Research
2023,MI,FT,67672,GB,0,GB,Data Analyst
2023,SE,FT,55000,US,100,US,Data Analyst
2023,MI,FT,55000,US,0,US,Data Analyst
2023,MI,FT,55000,US,100,US,Data Analyst
2023,SE,FT,67672,GB,0,GB,Data Analyst
2023,EN,FT,40747,CA,0,CA,Data Analyst
2023,MI,FT,59382,DE,50,DE,Data Analyst
2023,MI,FT,55000,US,100,US,Data Analyst
2023,SE,FT,67672,GB,0,GB,Data Analyst
2023,SE,FT,67672,GB,0,GB,Data Analyst
2023,EX,FT,55000,US,100,US,Data Analyst
2023,SE,FT,55000,US,0,US,Data Analyst
2023,MI,FT,67672,GB,0,GB,Data Scientist
2023,EN,FT,40747,CA,0,CA,Data Analyst
2023,SE,FT,55000,US,0,US,Data Analyst
2023,MI,FT,59382,ES,0,ES,Data Scientist
2023,EN,FT,55000,US,0,US,Data Analyst
2023,EN,FT,55000,US,0,US,Data Analyst
2023,MI,FT,67672,GB,100,GB,Data Engineer
2023,MI,FT,59382,ES,100,ES,Data Engineer
2022,MI,FT,67723,GB,0,GB,Data Scientist
2022,EN,FT,55000,US,0,US,Data Analyst
2022,SE,FT,55000,US,100,US,Data Analyst
2022,SE,FT,55000,US,100,US,Data Scientist
2022,MI,FT,67723,GB,100,GB,Data Engineer
2022,MI,FT,67723,GB,100,GB,Data Engineer
2022,SE,FT,57786,FR,50,FR,Leadership & Management
2022,EN,FT,55000,US,100,US,Data Analyst
2022,MI,FT,67723,GB,100,GB,Data Engineer
2022,MI,FT,67723,GB,0,GB,Data Scientist
2021,EN,FT,55000,US,50,US,Data Analyst
2021,SE,FT,55000,ES,100,ES,AI Specialist
2021,EN,FT,65013,DE,50,DE,Data Engineer
2020,EN,FT,62726,DE,50,DE,Data Scientist
2020,MI,FT,62726,FR,50,LU,Data Scientist
2024,MI,FT,54552,US,0,US,Data Scientist
2023,MI,FT,67056,GB,0,GB,Data Engineer
2023,MI,FT,67056,GB,0,GB,Data Engineer
2023,MI,FT,67056,GB,0,GB,Data Engineer
2023,EN,FT,54400,US,0,US,Research & Science
2024,SE,FT,67993,ZA,0,ZA,AI Research
2024,SE,FT,67993,ZA,0,ZA,AI Research
2024,EN,FT,60000,FR,0,FR,Data Analyst
2024,EN,FT,60000,LT,0,LT,Data Engineer
2024,SE,FT,54000,BR,100,BR,Machine Learning
2024,SE,FT,67500,GB,0,GB,Leadership & Management
2024,MI,FT,54000,US,0,US,Data Management
2024,SE,FT,67500,US,0,US,Data Scientist
2024,MI,FT,54000,CA,0,CA,Data Analyst
2023,EN,FT,54000,US,0,US,Data Analyst
2023,MI,FT,54000,KR,0,KR,AI Specialist
2023,MI,FT,54000,US,100,US,Data Analyst
2022,EN,FT,56536,CH,100,CH,Machine Learning
2022,MI,FT,54000,BR,100,BR,Data Scientist
2022,MI,FT,54000,US,0,US,BI & Analytics
2022,SE,FT,54000,US,0,US,Data Engineer
2021,SE,FT,63831,DE,50,DE,Data Analyst
2023,EN,FT,53800,US,0,US,Data Analyst
2023,EN,FT,53800,US,0,US,Data Analyst
2024,EN,FT,53300,US,0,US,Data Analyst
2024,MI,FT,58888,AT,0,AT,Data Engineer
2024,SE,FT,66250,GB,0,GB,BI & Analytics
2023,EN,FT,57223,NL,50,NL,Data Scientist
2023,MI,FT,57223,FR,100,FR,Data Engineer
2023,MI,FT,53000,US,100,US,Data Analyst
2022,MI,FT,55685,PT,50,PT,MLOps & Infrastructure
2021,MI,FT,62649,FR,50,FR,Research & Science
2023,SE,FT,57007,EE,0,EE,Data Engineer
2022,EN,FT,55475,PK,100,DE,Data Engineer
2023,SE,FT,52500,US,0,US,Data Engineer
2023,SE,FT,52500,US,0,US,Software & Data Architecture
2023,EN,FT,52500,US,0,US,Data Engineer
2023,EN,FT,52500,US,0,US,Data Engineer
2023,EN,FT,52500,US,0,US,Data Engineer
2023,EN,FT,52500,US,0,US,Data Engineer
2023,EN,FT,52500,US,0,US,Data Engineer
2023,MI,FT,52500,US,0,US,Data Engineer
2023,MI,FT,52500,US,100,US,Data Analyst
2023,SE,FT,52500,US,0,US,Data Analyst
2023,MI,FT,52500,US,0,US,Data Analyst
2022,SE,FT,52500,US,0,US,Data Analyst
2022,MI,FT,52500,US,0,US,Data Analyst
2021,MI,FT,72212,GB,50,GB,Data Engineer
2023,SE,FT,56359,IT,100,IT,Research & Science
2024,MI,FT,52100,US,0,US,Data Analyst
2023,MI,FT,52100,US,0,US,Data Analyst
2023,SE,FT,52100,US,100,US,Data Management
2024,SE,FT,65000,GB,100,GB,Data Engineer
2023,SE,FT,52000,US,0,US,Data Analyst
2023,SE,FT,56143,ES,100,ES,Data Analyst
2023,MI,FT,63980,GB,100,GB,Data Engineer
2023,MI,FT,63980,GB,100,GB,Machine Learning
2022,MI,FT,54634,NL,100,NL,Data Scientist
2022,EN,FT,52000,CA,0,CA,Data Analyst
2021,MI,FT,61467,DE,50,AT,Data Scientist
2020,MI,FT,59303,DE,100,DE,Data Engineer
2023,SE,FT,51962,US,0,US,Data Analyst
2023,SE,FT,51962,US,0,US,Data Analyst
2023,SE,FT,51962,US,0,US,Data Analyst
2023,SE,FT,51962,US,0,US,Data Analyst
2023,SE,FT,51962,US,100,US,Data Analyst
2023,SE,FT,51962,US,0,US,Data Analyst
2023,SE,FT,51962,US,100,US,Data Analyst
2023,SE,FT,51962,US,100,US,Data Analyst
2023,SE,FT,51962,US,0,US,Data Analyst
2023,SE,FT,51962,US,0,US,Data Analyst
2023,SE,FT,51962,US,0,US,Data Analyst
2023,SE,FT,51962,US,0,US,Data Analyst
2023,SE,FT,51962,US,0,US,Data Analyst
2023,MI,FT,51962,US,100,US,Data Scientist
2023,SE,FT,51962,US,100,US,Data Analyst
2024,SE,FT,51543,CA,0,CA,Research & Science
2024,EN,FT,51500,US,0,US,Data Analyst
2021,SE,FT,60757,PT,50,PT,Research & Science
2024,MI,FT,51175,US,0,US,Data Analyst
2024,MI,FT,51175,US,0,US,Data Analyst
2024,EN,FT,51000,US,100,US,Data Analyst
2024,EN,FT,51000,US,0,US,Research & Science
2023,SE,FT,51000,US,0,US,Data Analyst
2022,SE,FT,51000,US,100,US,Data Scientist
2024,SE,FT,63437,GB,0,GB,Data Engineer
2023,SE,FT,62442,GB,0,GB,Business Intelligence
2024,EN,FT,56100,NL,0,NL,Data Analyst
2024,EN,FT,50000,US,0,US,Research & Science
2024,MI,FT,50000,GB,0,GB,Machine Learning
2024,MI,FT,62500,GB,0,GB,Data Engineer
2024,MI,FT,62500,GB,0,GB,Data Scientist
2024,SE,FT,62500,GB,0,GB,Data Scientist
2024,EN,FT,50000,US,0,US,Data Analyst
2024,SE,FT,55555,FR,100,FR,Data Scientist
2024,MI,FT,62500,GB,0,GB,Machine Learning
2024,EN,FT,55555,FR,0,FR,Data Analyst
2024,SE,FT,62500,GB,0,GB,Data Engineer
2024,EN,FT,62500,GB,0,GB,Data Analyst
2024,EX,FT,62500,GB,0,GB,Data Analyst
2023,EN,FT,50000,DE,0,DE,Data Analyst
2023,EN,FT,50000,US,0,US,Research & Science
2023,MI,FT,50000,US,0,US,Data Analyst
2023,EN,FT,50000,US,0,US,Data Analyst
2023,EN,FT,61520,GB,0,GB,Data Analyst
2023,MI,FT,50000,US,100,US,Data Analyst
2023,MI,CT,50000,CZ,100,CA,Machine Learning
2023,EN,FT,50000,US,0,US,Data Analyst
2023,EN,FT,50000,UA,100,UA,AI Specialist
2023,MI,FT,50000,US,100,US,Machine Learning
2023,MI,FT,50000,US,100,US,Data Engineer
